,七股區,下營區,中西區,仁德區,佳里區,六甲區,北區,北門區,南化區,南區,善化區,大內區,學甲區,安南區,安定區,安平區,官田區,將軍區,山上區,左鎮區,後壁區,新化區,新市區,新營區,東區,東山區,柳營區,楠西區,歸仁區,永康區,玉井區,白河區,西港區,關廟區,鹽水區,麻豆區,龍崎區
大內區,0.9950992916123115,0.9862662233430453,0.410950791855168,0.6347845431612797,0.9500638417120638,0.9341690943066976,0.43349691130783896,0.09276339656036808,0.9997045923181682,0.35743433825675813,0.9784199933200572,1.0000000000000002,0.980960411905041,0.33710858518522147,0.9888007157799616,0.436678291067204,0.9799109127639846,0.9906100668102202,0.9965342622813546,0.996337635662547,0.4525490536401162,0.9608598625994909,0.9866731372028962,0.42614774719298054,0.3507434006339832,0.8592860501296979,0.9611267285373689,0.9868890318920592,0.6310625533868053,0.3975216587320837,0.8269037916564992,0.09256427581501733,0.9949566041623807,0.9399286417559054,0.9368377387478305,0.9399503453970245,0.9955082359744717
學甲區,0.9951017989913287,0.9993855262753858,0.43889591472309286,0.6545112100435543,0.9828189294779537,0.9853424826027055,0.4706214746361137,0.28381734337784276,0.9800418536699776,0.3928577602953378,0.9929057191417991,0.980960411905041,1.0,0.3857450230354336,0.9967905335030507,0.46404864705877413,0.9996495160291533,0.9979694763142887,0.9919998775012183,0.9619238670431834,0.6168500930198837,0.9765495538806268,0.9980822832332923,0.4631378250529516,0.39691293024712787,0.9422508687842992,0.9963900570545777,0.9966520064232305,0.6513692717916394,0.4618999576890656,0.8712762970491581,0.28369944221440674,0.9944881340517497,0.9400359810087721,0.9867774325606715,0.970481126216108,0.9590478050695465
安南區,0.37112867543862643,0.3746818892699916,0.8426845652101329,0.7936023292649192,0.46990198696867164,0.40375168769367925,0.8861916383715415,0.29021962533288287,0.33340810461388015,0.938976158890176,0.4114478987484764,0.33710858518522147,0.3857450230354336,0.9999999999999998,0.39983509136185424,0.7901689533949383,0.3815369620458743,0.379804324700172,0.37201728078927715,0.32161964109096386,0.39423787307109887,0.44313768766525835,0.3986791328029607,0.6042874216172843,0.8728240556892763,0.4336006435219733,0.39872836211526985,0.3923699479663729,0.6943602750041847,0.912765128805757,0.4373962674563298,0.28838205597314487,0.37874458262261673,0.5135731020819725,0.40795646525975454,0.47899376093883955,0.3213891995406392
安定區,0.99825116692133,0.9971014002440933,0.46715771289449126,0.6632263952915839,0.9850890857324615,0.9709552823864663,0.5004543194268782,0.2277661152844755,0.9872218184840491,0.4226637182743859,0.9965767331283951,0.9888007157799616,0.9967905335030507,0.39983509136185424,0.9999999999999998,0.48471406197377703,0.9951566980430075,0.9992809717969735,0.9970136504475274,0.9756705659849584,0.5703753714756968,0.9850712883860114,0.9997628259618117,0.45605594265113386,0.428151329777358,0.9200942139740401,0.9878381543664928,0.996840560458195,0.6593582846160273,0.4813202177142033,0.8783878994666736,0.2271255264885912,0.9987282086184894,0.9602198280308474,0.974233767864197,0.9764455436261934,0.972589697303602
安平區,0.4583799378369141,0.4519230619912614,0.9813663594013914,0.921122807699418,0.5501413121049056,0.4553106424829379,0.930167948041154,0.22838488306553,0.4245588091277532,0.8973625445723113,0.52018555502173,0.436678291067204,0.46404864705877413,0.7901689533949383,0.48471406197377703,0.9999999999999999,0.4510937877280023,0.46882915706900435,0.456426919079983,0.43683897320533055,0.3712329758507956,0.5662468066293093,0.4835263812573304,0.8392988919669057,0.8722068193941187,0.46702973821052113,0.46364286191545123,0.4511621044751038,0.9046496869734022,0.902654146849238,0.6484735009911153,0.22189977069333353,0.4661770759306359,0.569927493538128,0.47515031913617883,0.5773099886260751,0.4183587168482376
官田區,0.9941976141921584,0.9993738887853848,0.4243769471605536,0.6501913342450687,0.9791070428517143,0.9864514516894748,0.4574186063637151,0.28651595753588527,0.9795993131616997,0.38098341461799184,0.9895281744076796,0.9799109127639846,0.9996495160291533,0.3815369620458743,0.9951566980430075,0.4510937877280023,0.9999999999999998,0.9968778939245366,0.9910161500935274,0.9597874328371765,0.6187311048879732,0.9708189677454234,0.9966263961634684,0.4621692150831301,0.3831275575400967,0.9432484623162525,0.9966795866453938,0.9968187861720167,0.6470143364784803,0.45033127169368725,0.859274593236624,0.2867443915419947,0.9932659597273975,0.9345211048400244,0.9867955389856036,0.9649673938708963,0.9578797869988639
將軍區,0.9991791570916905,0.9988183856086751,0.44566347595783234,0.6553806222932334,0.9800230367163542,0.9726097357685329,0.47494489400189127,0.22606910701894492,0.9894322639810172,0.39672918573086147,0.994696873072297,0.9906100668102202,0.9979694763142887,0.379804324700172,0.9992809717969735,0.46882915706900435,0.9968778939245366,1.0000000000000002,0.9975762913732525,0.9769024082797743,0.5688710132731649,0.9800325729099785,0.9993663278797368,0.45462747893694816,0.3993594577421795,0.9201920882914353,0.9890703007271643,0.9972946394806962,0.6519838863450389,0.4567568556678841,0.8700838095856536,0.22566945126086538,0.9990385417183388,0.9493822146904026,0.9752107130275941,0.969733276837676,0.9740271242340222
山上區,0.9994429813459471,0.9948184569660053,0.43479674216113123,0.6490165264913154,0.9698583484811192,0.9565960570878285,0.46479185740232026,0.16394787938260938,0.995996644601049,0.39012399534571285,0.9887459410652749,0.9965342622813546,0.9919998775012183,0.37201728078927715,0.9970136504475274,0.456426919079983,0.9910161500935274,0.9975762913732525,1.0000000000000002,0.9873666004746727,0.5160361401528059,0.9731332632894413,0.9957108689799232,0.4427322539239114,0.38593393648626295,0.8943633493759366,0.9781530886734281,0.9964352201794731,0.6463604519062424,0.4373693705349874,0.8488623175836713,0.16374096678257216,0.9994085906067047,0.9511223871892288,0.9588410705678363,0.9603137846471523,0.9862609702927154
左鎮區,0.9840052231062613,0.9690485467093715,0.41373872050660593,0.6252032102288699,0.930544365280997,0.9014408163622161,0.43167801402118344,0.013942981754751204,0.9955914184646858,0.35592756319088825,0.964861674899411,0.996337635662547,0.9619238670431834,0.32161964109096386,0.9756705659849584,0.43683897320533055,0.9597874328371765,0.9769024082797743,0.9873666004746727,1.0,0.38079279669473276,0.950014564735024,0.9719772145343869,0.40776149859599986,0.3474426492267169,0.8153337095566084,0.9352679959134951,0.9710405583303955,0.6213034488990312,0.38351762979015747,0.8134883427025005,0.013312738867001628,0.9844785578376082,0.9361558421473538,0.9058130500085179,0.9236150379610257,0.9989449058940896
後壁區,0.5368876581704172,0.5921873884964931,0.357515931917512,0.4336017182146142,0.6640770118170224,0.7385426739451315,0.4053976133530979,0.9295259574218796,0.4486581113552992,0.3523067419242061,0.5975285657758606,0.4525490536401162,0.6168500930198837,0.39423787307109887,0.5703753714756968,0.3712329758507956,0.6187311048879732,0.5688710132731649,0.5160361401528059,0.38079279669473276,0.9999999999999999,0.5951957527479106,0.585241470925495,0.4006814281741138,0.4019650976756541,0.8441435645860906,0.6802380227128012,0.5744474960455027,0.43389048436919303,0.5108538619048361,0.6654266339804906,0.9293388950242192,0.5347234160634557,0.5057132841795513,0.7358018727893934,0.6495147180680334,0.3689499168280863
新化區,0.9754520942224761,0.9728176916503687,0.562745274496107,0.6829574570069366,0.9931644905578596,0.9526655981022937,0.5935748978357479,0.26599280042386864,0.9553192307878896,0.5085011716209619,0.9949148250901305,0.9608598625994909,0.9765495538806268,0.44313768766525835,0.9850712883860114,0.5662468066293093,0.9708189677454234,0.9800325729099785,0.9731332632894413,0.950014564735024,0.5951957527479106,0.9999999999999997,0.9848314259075668,0.4612666800234786,0.5335124590893114,0.9142376407110431,0.9690522787791074,0.970404409098336,0.6778800365193637,0.5740555073438168,0.9428938362108285,0.2632219614337833,0.9781941105531725,0.9750479533736378,0.9622974388889779,0.9946577816507695,0.9405075134775127
新市區,0.9976366420863529,0.9979723769614302,0.46458523678021935,0.6629834611400115,0.986157707823763,0.9754539277666301,0.4974756378453461,0.2455764836912689,0.9850824231708115,0.41887517142065434,0.9969066961734682,0.9866731372028962,0.9980822832332923,0.3986791328029607,0.9997628259618117,0.4835263812573304,0.9966263961634684,0.9993663278797368,0.9957108689799232,0.9719772145343869,0.585241470925495,0.9848314259075668,1.0000000000000002,0.4588327483894535,0.42570159294592647,0.9271673688659613,0.9906663146865896,0.9966698300492199,0.6588959902393695,0.4814420563570478,0.8805697355514052,0.24497980670592137,0.9979526299997104,0.9569557713860646,0.9785337162434948,0.9767107697097865,0.9686112800553546
新營區,0.44728904182182344,0.4575321708834292,0.7391703240595762,0.914789401134367,0.4740261358810532,0.47875792712275295,0.6645930886195504,0.27066688640792425,0.42411892411764635,0.6228468857713471,0.4625675407523101,0.42614774719298054,0.4631378250529516,0.6042874216172843,0.45605594265113386,0.8392988919669057,0.4621692150831301,0.45462747893694816,0.4427322539239114,0.40776149859599986,0.4006814281741138,0.4612666800234786,0.4588327483894535,1.0,0.561532365272128,0.484763184329087,0.4729640584226785,0.45405106818818036,0.9493618562936427,0.6461157816808178,0.44759162823582943,0.27002056299433025,0.4474146027496751,0.4349749471965254,0.4804793037462821,0.47041863735820555,0.40326907268819445
東區,0.38629529655743433,0.3801498965596253,0.9451117117633733,0.7506257650241792,0.5343713974785282,0.40110381488771285,0.9861402491897553,0.2922748126189763,0.3382512878031575,0.9743682750850788,0.46673014910630106,0.3507434006339832,0.39691293024712787,0.8728240556892763,0.428151329777358,0.8722068193941187,0.3831275575400967,0.3993594577421795,0.38593393648626295,0.3474426492267169,0.4019650976756541,0.5335124590893114,0.42570159294592647,0.561532365272128,1.0000000000000002,0.43772398227592163,0.4039889924525316,0.39197330416288195,0.7037956263920476,0.9827186006768527,0.6176569313597,0.28554410654829515,0.39925435627757616,0.607619223941444,0.4206240570516171,0.5650078504064125,0.3329911343572637
東山區,0.9049454967996865,0.9315510193452592,0.44479105064171376,0.6282500279447946,0.9496633692702949,0.9844611312520125,0.4895103886291865,0.587366736358896,0.8574779844112395,0.4161827687147313,0.9274305347942297,0.8592860501296979,0.9422508687842992,0.4336006435219733,0.9200942139740401,0.46702973821052113,0.9432484623162525,0.9201920882914353,0.8943633493759366,0.8153337095566084,0.8441435645860906,0.9142376407110431,0.9271673688659613,0.484763184329087,0.43772398227592163,1.0000000000000002,0.9670019841754727,0.9234126391392932,0.6266102604232213,0.5285582713245677,0.8669787507040194,0.5874538819869121,0.9035078612346942,0.854064058799918,0.9834652275537623,0.9344147217196318,0.8093515695502341
柳營區,0.9831999232383875,0.993447677100531,0.4379609731906929,0.6528512827330744,0.9833693103747911,0.9962269524934328,0.4734883078957374,0.36278848043695694,0.9602417466326445,0.3964517916896765,0.9859309595667618,0.9611267285373689,0.9963900570545777,0.39872836211526985,0.9878381543664928,0.46364286191545123,0.9966795866453938,0.9890703007271643,0.9781530886734281,0.9352679959134951,0.6802380227128012,0.9690522787791074,0.9906663146865896,0.4729640584226785,0.4039889924525316,0.9670019841754727,1.0000000000000002,0.9893170909783432,0.6500386703041826,0.4771929997335042,0.8743055573173276,0.36287119671154044,0.9822131316328279,0.926016385434007,0.9966066163527987,0.9693504954947024,0.9319830271241059
楠西區,0.9970049879647731,0.9977464697509363,0.43015426736005874,0.6514586262357919,0.9767762557262428,0.974142021814858,0.46790898271006,0.2326051092991747,0.9870370406541681,0.3963292866317616,0.9880239364087443,0.9868890318920592,0.9966520064232305,0.3923699479663729,0.996840560458195,0.4511621044751038,0.9968187861720167,0.9972946394806962,0.9964352201794731,0.9710405583303955,0.5744474960455027,0.970404409098336,0.9966698300492199,0.45405106818818036,0.39197330416288195,0.9234126391392932,0.9893170909783432,1.0,0.6494967490832609,0.4513011510105153,0.8463971622935927,0.2329168584121184,0.9965310654505318,0.9467210865050173,0.9743567200121628,0.9647795785180857,0.9710170833002607
歸仁區,0.6473465964204187,0.646597958312997,0.841204285888886,0.9796267948468018,0.6800102606199329,0.6416732216247828,0.7984329646378889,0.22019713957090417,0.6269716685918989,0.7463639850640192,0.6677591831509362,0.6310625533868053,0.6513692717916394,0.6943602750041847,0.6593582846160273,0.9046496869734022,0.6470143364784803,0.6519838863450389,0.6463604519062424,0.6213034488990312,0.43389048436919303,0.6778800365193637,0.6588959902393695,0.9493618562936427,0.7037956263920476,0.6266102604232213,0.6500386703041826,0.6494967490832609,1.0,0.7633235992818139,0.6449722192728109,0.21814991128338812,0.6505552496164313,0.6779439595420351,0.6482679113911665,0.6835423800341067,0.6156671177282911
永康區,0.44080353173768616,0.44387480078576463,0.9541389566147754,0.8170369791560257,0.5850374406290377,0.4829441834471705,0.9856532416726165,0.3961568238099618,0.38621889319385994,0.9772812835937812,0.5181880268905967,0.3975216587320837,0.4618999576890656,0.912765128805757,0.4813202177142033,0.902654146849238,0.45033127169368725,0.4567568556678841,0.4373693705349874,0.38351762979015747,0.5108538619048361,0.5740555073438168,0.4814420563570478,0.6461157816808178,0.9827186006768527,0.5285582713245677,0.4771929997335042,0.4513011510105153,0.7633235992818139,0.9999999999999998,0.6540339075506612,0.3903632749855555,0.45137734689969505,0.6208570602377239,0.4993009525342061,0.6090817039527009,0.36923107026097585
玉井區,0.8559969440141642,0.8585374375359256,0.6517246470233412,0.647455111489242,0.9285121606021091,0.8680550718728106,0.6598397092865367,0.3997403072731009,0.8144075144233248,0.5648063603968936,0.9143279181892285,0.8269037916564992,0.8712762970491581,0.4373962674563298,0.8783878994666736,0.6484735009911153,0.859274593236624,0.8700838095856536,0.8488623175836713,0.8134883427025005,0.6654266339804906,0.9428938362108285,0.8805697355514052,0.44759162823582943,0.6176569313597,0.8669787507040194,0.8743055573173276,0.8463971622935927,0.6449722192728109,0.6540339075506612,0.9999999999999998,0.39346555899904023,0.8604729953078164,0.8858638059315886,0.8877554393105045,0.9464071284473013,0.7905420468496805
白河區,0.18819385781804257,0.25441268447088045,0.2137535871056556,0.21701119315182443,0.3447441288394355,0.4397144649811994,0.2560332402769989,0.9999116872944749,0.08868513326357666,0.22722694523187384,0.26091372405594787,0.09256427581501733,0.28369944221440674,0.28838205597314487,0.2271255264885912,0.22189977069333353,0.2867443915419947,0.22566945126086538,0.16374096678257216,0.013312738867001628,0.9293388950242192,0.2632219614337833,0.24497980670592137,0.27002056299433025,0.28554410654829515,0.5874538819869121,0.36287119671154044,0.2329168584121184,0.21814991128338812,0.3903632749855555,0.39346555899904023,0.9999999999999997,0.18549028462513054,0.16912623992724463,0.4349470998245257,0.3306534938262197,0.0006500170452968219
西港區,0.9998403322492859,0.996523769150749,0.44524744400030797,0.6544022508751315,0.9753358604784812,0.9623138912701507,0.4754125971267122,0.18587865328425812,0.9939801849122495,0.3983188119612987,0.9925057125830019,0.9949566041623807,0.9944881340517497,0.37874458262261673,0.9987282086184894,0.4661770759306359,0.9932659597273975,0.9990385417183388,0.9994085906067047,0.9844785578376082,0.5347234160634557,0.9781941105531725,0.9979526299997104,0.4474146027496751,0.39925435627757616,0.9035078612346942,0.9822131316328279,0.9965310654505318,0.6505552496164313,0.45137734689969505,0.8604729953078164,0.18549028462513054,1.0000000000000004,0.9543386425611042,0.9650560679790416,0.9655878745696681,0.9824038930599126
關廟區,0.9490395423131178,0.9385241631762744,0.5940289464792297,0.6876472921792012,0.9693272581629938,0.9022262308307789,0.6528639983968957,0.171481009639095,0.9357183249032819,0.5794446606111652,0.9636708087663687,0.9399286417559054,0.9400359810087721,0.5135731020819725,0.9602198280308474,0.569927493538128,0.9345211048400244,0.9493822146904026,0.9511223871892288,0.9361558421473538,0.5057132841795513,0.9750479533736378,0.9569557713860646,0.4349749471965254,0.607619223941444,0.854064058799918,0.926016385434007,0.9467210865050173,0.6779439595420351,0.6208570602377239,0.8858638059315886,0.16912623992724463,0.9543386425611042,0.9999999999999999,0.9106307135568387,0.9717725975020214,0.9321869087926832
鹽水區,0.9660717495616375,0.9812096120509574,0.4495331442020716,0.651162409914079,0.981033682350203,0.999120426869395,0.48491699390494897,0.43514381544124764,0.9351272402042754,0.4060072182849661,0.9769366798637678,0.9368377387478305,0.9867774325606715,0.40795646525975454,0.974233767864197,0.47515031913617883,0.9867955389856036,0.9752107130275941,0.9588410705678363,0.9058130500085179,0.7358018727893934,0.9622974388889779,0.9785337162434948,0.4804793037462821,0.4206240570516171,0.9834652275537623,0.9966066163527987,0.9743567200121628,0.6482679113911665,0.4993009525342061,0.8877554393105045,0.4349470998245257,0.9650560679790416,0.9106307135568387,1.0,0.9672697940188695,0.9005206188748429
麻豆區,0.9627605003396057,0.9641638557806876,0.5799635626477033,0.6862638690640157,0.997100711897086,0.9585606765066893,0.6205422731308103,0.33330392401663506,0.9344503858817189,0.5409830599686841,0.9874097768041853,0.9399503453970245,0.970481126216108,0.47899376093883955,0.9764455436261934,0.5773099886260751,0.9649673938708963,0.969733276837676,0.9603137846471523,0.9236150379610257,0.6495147180680334,0.9946577816507695,0.9767107697097865,0.47041863735820555,0.5650078504064125,0.9344147217196318,0.9693504954947024,0.9647795785180857,0.6835423800341067,0.6090817039527009,0.9464071284473013,0.3306534938262197,0.9655878745696681,0.9717725975020214,0.9672697940188695,1.0,0.9146741211051709
龍崎區,0.982171533655528,0.967076273525341,0.39562139745431185,0.6194868173661932,0.9235814877264573,0.8978107126793973,0.41787669231242847,0.0007417926336545197,0.9958080320733625,0.345836739074187,0.9582023411572472,0.9955082359744717,0.9590478050695465,0.3213891995406392,0.972589697303602,0.4183587168482376,0.9578797869988639,0.9740271242340222,0.9862609702927154,0.9989449058940896,0.3689499168280863,0.9405075134775127,0.9686112800553546,0.40326907268819445,0.3329911343572637,0.8093515695502341,0.9319830271241059,0.9710170833002607,0.6156671177282911,0.36923107026097585,0.7905420468496805,0.0006500170452968219,0.9824038930599126,0.9321869087926832,0.9005206188748429,0.9146741211051709,1.0
